,sitename,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000
pmodel,apple,1.4577387090494442,1.4577387090494442,1.6191827817377455,1.5454106774730394,1.3435096144991832,1.3227329931872172,1.2358775006872174,1.4725615451211258,1.2521388648525071,1.425447737700181,1.2583393509226193,1.201161435381342,1.2761200547194678,1.3068415407072744,1.3146099456171445,1.3168248397792572,1.1919362647604168,1.0863023296033223,1.5133206154561585,1.2615024524286478,1.2512115559962989,1.2122966428459052,1.1809758192219366,1.1641279204866484,1.0492169655263814,0.8512688336649192,0.8270063793629967,0.7489061684441742,1.0196455452020199,1.1941416263220712,0.8650394931206293,0.9903623256759592,1.187178938961289,0.979353632413358,1.0167622128715728,0.9731072191839432,1.0228209772560994,1.0151754315219943,0.9699917740069932,1.1802814748301111,1.070921736034308,1.0396680306443336,1.1730689385844155,0.9346150900637468,0.8875517352339327,0.9363350592998904,1.1378781577195185,1.1450232570621628,0.9000124850737637,1.0079764045944837,1.0816834778700883,1.0035929209282048,0.9853896350069932,1.1372484597901842,1.0592223487457266,1.103470860961393,1.1244585333508257,1.0566641600902602,1.072127799909091,0.9935385821472184,0.9138021010615384,1.0412856150374121,1.0896034574046118,1.156388626501517,1.1561741595301736,0.9188969634928696,1.2099527330040738,1.05367988385269,1.0059520147875816,0.8885828458660262,0.8933797404908818,0.9554080425067012,1.032808050158606,1.0228353223589122,1.0336736802723387,1.194116096810037,1.0238533773892775,,,,
pmodel,apple,1.5395512210505409,1.5395512210505409,1.562740606588346,1.5165121381547624,1.264563649796854,1.2768065569206062,1.246018509691169,1.1821594419320354,1.3017485891602358,1.446014017802379,1.3827428656995324,1.3462170742172723,1.3926752390741541,1.4265506140586433,1.290355864186321,1.2860153071119762,0.9705631841813246,0.8561134992667803,0.8141695663820415,1.05622725571278,1.1704342643789696,1.0174887308836502,1.0219542484565896,1.151446435687166,1.1380514422458474,1.2182651125761463,1.0615467177525677,0.9805591766350348,0.9927273374200586,0.9913338246988821,1.1468520541649116,1.1365863896579147,1.1655712293035778,1.1493156615735614,1.2082550942018528,1.1517951270139228,1.0205991413308078,0.9214480511741554,1.0386364231518637,0.991446091147566,1.0225012126731143,1.0501425135416742,1.021640906751689,1.065566902124136,1.260706047218855,1.113113130086421,0.98430704309697,0.906473472596008,0.7804621781137383,0.7804621781137383,0.8426154156639777,1.012941889012775,1.0726022286428265,1.0910263988761355,1.1523650297783659,1.2340962933069153,1.207123423252514,1.2688569514882122,1.1571113499720278,1.1232379223533528,1.0605875661362067,1.0095430231818179,1.3147774644913652,1.1150163522857142,0.8594812845783412,1.108921843506833,1.0702223629350964,0.8873679159935598,1.244213680305934,1.0136583309166314,1.1698756325066184,1.181489901367048,1.218110594403198,1.2259725125558507,0.9802383395258908,1.0136800862495146,0.9171063620740584,1.1085210500518308,1.0855897629488849,1.0359226210732206,
pmodel,apple,1.5442138028005226,1.5442138028005226,1.4783052412683149,1.495816675302386,1.4818346261577011,1.250370331115144,1.091357967922836,1.091357967922836,1.091357967922836,1.0966500782085502,1.3957528103788155,1.2984491620967642,1.4123282626647369,1.2519709715297207,1.2415091001824612,1.0707816857886558,1.3734841419924968,1.4286653966347993,1.0751583520329588,0.8776563184133416,0.7956570228905074,1.08624559954449,1.0953775912329309,1.1437689457877085,1.1549060131280364,1.190058375105172,1.1696210589949496,1.121183836957576,0.8066186483685087,0.8217327170275509,0.7133152953300415,1.270549658732286,1.203637571925852,1.2264963530863702,1.079771257079491,1.1807019474516691,0.9998719593802906,1.0701441490909092,1.1289250160353537,1.2106823116358805,1.1774759648550734,1.2540754811843668,1.2275289270667198,1.467090872740768,1.2379698075531138,1.24997426697891,1.1137997158106896,0.9736530280221446,1.015245953212618,1.0649343318319742,1.0486354781961986,1.1204172395381478,1.0337662351462948,1.1301527788585248,1.2981384687734128,0.9859626441748254,1.0504473509318657,1.1062436377447984,1.1000403372683638,1.0926763996692666,1.054408970051583,1.0201469429529348,0.9160118415041544,0.9987488168764,1.167741528964314,1.0051034092061797,1.11923140576641,0.9646252675372214,1.1769437344994331,1.2040864068247052,1.1133068919036322,1.0300498563785352,0.7237612518280282,0.9224575745581908,1.091649899548436,1.1201726542695307,1.2635633180735042,1.1715699270381386,1.06014830079216,1.017549468947879,
pmodel,apple,1.5595913108333337,1.5595913108333337,1.5263820394811067,1.537704682165027,1.5152897355939272,1.5069542882184428,1.5309610670700762,1.3373840427222796,1.2493402022131557,1.1177879761647649,1.1829889755563323,1.4114018982301868,1.3261317948255171,1.4050574146633643,1.3775894252264211,1.3775894252264211,1.3742439203173302,1.2913242106615384,0.956325931343146,0.6327436884325737,0.6327436884325737,0.8279379671800586,1.1252828919786355,0.9692271920036633,1.0492469506071984,1.1258036701987275,1.2533700876960283,1.1778259613467363,1.111739869434829,0.9557633271561972,0.8532698937569251,0.7796357806720575,0.8905339743116836,0.8760884448223843,1.035548450818371,1.1511637052064554,1.0873190708628595,1.156300097295455,1.0781876134357962,0.9622248168070489,1.109962593015018,1.0844757243963636,1.1607993084129666,1.1913316186283889,1.1420039533067516,0.9858729152925808,0.9872782631756022,1.1089841339398159,1.2226814291240284,1.055140856879341,1.1399504850973674,0.9569246062604768,1.1263578326563524,1.1509888797617198,1.162404010493379,1.2066431836752138,1.1087336469567317,1.2982358912393206,1.26434095895039,1.1553280271765605,1.1439868463961749,1.1517720196440493,0.8549751010555141,1.2158463525674603,1.0186319591951607,0.9571275813396348,1.051151587527686,1.1367973554500963,1.1615387379122009,1.0781362555479794,1.0359006768616732,1.0398655069741678,0.9760729210705128,0.9629143810705127,0.9714674320705128,1.1812103208550724,1.1280770619929896,1.0648447135316372,1.2478859620180551,,
pmodel,apple,1.5656401412150922,1.5656401412150922,1.578343355008347,1.5689579911726919,1.4656127762019229,1.502474846216856,1.5043852010782617,1.3388814396415465,1.2751733585642904,1.121050306688813,1.025392738595864,1.2206670896654837,1.4824756086349766,1.525371735863681,1.4219152058300062,1.1585006670757036,1.284710044039627,1.1020781924001002,0.913219040136934,1.0282719940109115,0.9461796168914184,0.8610565096735844,1.0015257700056623,1.149097425000592,1.2405942046132754,1.2201998577175797,1.2036114034515821,1.0981412978034744,1.135918968603297,1.0354618654838403,0.9454274516054624,0.9578982792973812,0.9900938505512924,1.0874467136950132,1.0819286111258166,1.0419771842416377,1.0366732823495242,0.9763256862816376,1.126435598614194,0.991374313562703,1.1176922270335012,1.1273166623102635,1.0210243830908263,0.9151395766305208,0.9554462970137546,0.8144911063033627,0.9284688893394648,1.1453096414483293,0.9696149119532356,0.995720927147126,1.0857693450959598,0.9717854052664201,1.1274766285397453,1.114988396520325,1.0971602809543382,1.107455967293118,1.3703083020566065,1.1917378220623172,1.1845418770981322,1.1460679962593008,1.0322117505170856,0.9940328104674402,0.9877759206309524,0.7403095843181821,0.9465474902348484,1.149089488400544,1.0627627940808084,1.09037727509409,1.0955937143594854,1.1453725780927129,1.092125766266503,1.0733667463803456,1.1431922989127423,1.0769070365042523,1.093249172073834,1.1416673747006776,0.9915346935563732,0.9752286599117278,1.0682278301001564,,
pmodel,apple,1.5737123156405055,1.5737123156405055,1.5778375723488391,1.5778375723488391,1.5860951029003267,1.5613584732843138,1.3615259061510674,1.3955860980431036,1.2953450831927642,1.2560280952214455,1.4351551797083522,1.482697062791667,1.4596715029349547,1.4616584564485295,1.49571943389951,1.4258976402196843,1.407262974364902,1.2710563213119994,1.2422833420639932,1.1444725387545542,1.1009115255964264,1.241183303037999,1.2604109909317027,1.0498519880729198,1.0757078138749434,1.0757078138749434,1.0757078138749434,1.0757078138749434,1.04323241202251,1.1721523459219867,1.1372110597210208,1.0457593345802576,1.115953835898989,1.0724096675684969,1.1528185287005772,0.9550030078946607,0.995349127902143,0.8847511717062082,0.8744408994600761,0.7967606023094541,0.9254370434882448,0.9062488347432308,0.9757111645372406,0.9978817953046424,0.8313130905017679,0.8311568612709986,0.9316208127275504,0.8126727613303675,0.9721979399365274,1.0385512354344524,1.185017743964122,1.1442609068719607,1.1469244876141476,1.0226124572020976,1.1776444462078477,1.1250296445333945,1.0749210411748034,0.9122138058639776,1.0155904231371915,0.9990816310097328,1.23174609241496,1.0779017514000224,1.056074769014652,1.082192099967855,1.0288156085970472,1.1033522620152303,1.0561054897529134,1.1446675285851655,0.9715045418988032,1.1507406882268392,1.1369518286301743,1.220906502581288,1.2543554300774409,1.00494854159024,0.9642904253865522,1.0675776308315554,1.1007315254897652,1.0277445898069557,,,
pmodel,apple,1.6161623172218134,1.6161623172218134,1.6219188215980318,1.6236576702967307,1.5636430038520488,1.5477777538841964,1.466076316722039,1.430350521273715,1.3732786663604606,1.4695682598792876,1.38273487149001,1.2550159812239738,1.3418992104108027,1.4620348888910015,1.1289879849938376,1.1487413510143356,0.8518721243533541,0.8458773923219814,0.7596495968536777,1.240196189017949,1.4692364773482294,1.0688004722409254,0.9921376037043288,0.9767186851016949,0.9961304026029733,1.205172013870671,1.038429529590812,1.117583073048923,1.0944216083822558,0.9539347824474734,0.9898716059655942,1.2189152564599135,1.0013827978557153,1.2289253631149428,1.0219091199196249,0.8890332688713042,1.0176949124262404,0.7705141397668462,0.6304846019988976,0.6907283552554765,1.1211578766959889,1.2593039392570349,1.1435356111526942,1.0828477757384565,1.3313280212914864,1.1868105978954977,1.1122610775392945,1.078801032417679,1.0014982472250389,0.9511333816580736,0.9771370179894386,1.0450330860207122,1.1436209836394615,1.084912374172181,0.8842895217729471,0.9022258515353536,0.8402921641558443,1.1637452623634337,1.1088443004034705,1.017903484303805,1.0387477241934366,1.0858143346784097,1.2401630903066183,1.2507788849716397,0.9333129909545456,1.1625522236388892,0.9677177407467532,1.0387865324497834,1.0368416458013752,1.013722761400805,1.0161254602095409,0.8403196853573762,0.9522928777489662,1.1240334622326134,1.1474148014394552,1.1786170878647948,1.0362847356524505,1.0518045603041957,1.092424719999067,1.0470338151211815,
pmodel,apple,1.5635940773969381,1.5635940773969381,1.5607397500256417,1.5731476775256414,1.4737016143980255,1.352642975887603,1.1692089026164587,1.1508110648578191,1.1089891299534944,1.1823179000773596,1.3711495603361432,1.3807520110658396,1.3430017443631168,1.3214294301057934,1.3295261285591833,1.3315795949796807,1.5166338673191295,1.282615964422277,1.2549675368405766,1.047826798164106,1.0507902866543022,0.9339979960649208,1.02860561348936,1.1013709753092464,1.06424560514554,1.0095607197426228,1.0609407101393469,1.1439271594738591,1.058195344835107,1.0636708683969665,0.9512630805517972,1.1472132589980628,1.1707113135864669,1.0137957331822791,1.1664675493220074,1.149112089813488,0.9952214511614282,1.112495128042876,0.979719699229924,0.8900229214300496,0.8662094494323805,0.9421564707825508,1.073473627875058,1.1833829843473709,1.2022974742822656,1.0936340951895067,1.066660273280907,0.9766234879044288,1.0513430900618146,1.2226777473575714,1.0719913182489411,1.201153258124226,1.0268136103863887,1.0443253301892677,1.212361888934161,1.0979918213253472,1.1676905179875554,1.1650155799297917,1.1551680328263974,1.1329167419896544,0.9462878255318112,0.9981426425572576,1.0648535097107268,1.202665028527237,1.0829943667815902,1.0179368104216762,1.2069872818273115,1.1328887957420355,1.1671489504368564,0.9371537466458688,0.7400180569770995,0.7400180569770995,0.8165402236901332,1.1528269526670716,1.2547024395617274,1.1195968676685926,1.1956280861926962,1.0445485677803488,1.0990798121006486,,
pmodel,apple,1.4425449036566398,1.4425449036566398,1.4189980412418677,1.4475754949523556,1.4321493216079852,1.4243136222818924,1.4665775058397963,1.1947083535062737,1.0618451826849418,1.1955836262543862,1.3510509770456078,1.5207741012824796,1.5009491602314524,1.5137170231613697,1.5130253808482863,1.5099731713899534,1.1113051691229296,1.0808530582351257,0.7944833078458048,0.9699458274441596,0.9483912828626768,0.9072402920458432,1.1813145249770671,1.0084520314092833,0.9685417398205128,1.025444004734736,1.1155576647771466,1.0246847409207458,0.7820462546622431,0.997128923380805,0.9246985073001528,0.9782778282315522,0.9405343181470104,1.0505802175873016,1.1421068399998044,1.0042946315880457,1.1873077974944175,1.2265772643571005,1.2055892715536398,1.027043265597447,1.0246569862759043,1.0659909266637475,1.2137905204992374,1.2199930510549404,1.194758451610343,1.163121580876768,1.1317133915707074,1.1084114426822276,1.189871910503788,1.2492345294644749,1.2324712686397428,1.3456604924853135,1.1133989006172842,1.2901029973865143,1.0023272808270065,1.1519536568508024,1.2307996747874803,1.2015312774132352,0.9546533786989124,1.0701571856848635,0.9404483917258636,0.9303191832640142,0.9582956244788629,1.2620835864450397,1.0868795123633852,1.243386865539374,1.200528508157907,1.1485675075577495,0.958279220260167,1.1041616093710935,1.0631276465396415,0.9943586242719404,1.1478288649581532,1.142908258009598,1.1515137086683782,1.1325875625252526,1.0671918299241128,1.0562922463216782,1.0129997395048562,0.901670836291517,
pmodel,apple,1.5836315319699446,1.5836315319699446,1.586218003286958,1.5840230070027972,1.3383950979060568,1.3485732517110396,1.3609877727552466,1.3522347782774355,1.266391918172606,1.2754561184058808,1.1697494637236447,1.3850409402249535,1.4080744652131405,1.4720221468120616,1.4750036090157637,1.4453766414995657,1.4061621589987918,1.3872726097771455,1.0368866496063935,0.8339301379843446,0.6875034417126206,0.9318304246804384,1.027347501640523,0.9601952861555924,0.9876435568228626,1.0719241796211358,1.0735051196351757,1.0391566971346555,1.1758281935769228,0.9111054079611351,0.9874849194477124,0.8963558399838429,1.129305422328252,1.1971899029723565,1.1396189029546848,0.8895634959041914,1.021652765484148,0.8340444964393648,1.0966704646402483,1.0750752754405593,1.0506348955888214,0.9176693686689292,1.1387526426514132,1.2371351412138107,1.1753146429219121,1.1386567401695924,1.141507766302836,1.2034318890338502,1.1311774458710495,1.1356829327518725,1.0689088408604754,1.1555278710992276,0.9564617366138454,1.3053769692637918,0.9582194860663265,0.9988238165133122,1.1440306079165592,1.137837118340812,1.2407934654902468,1.2230083295152068,1.1550101249444449,1.0619390728264788,0.8070954964326535,1.1740468735052028,1.140556931839198,1.122619040392108,1.1858348261733822,1.125105340603128,1.0734592489761579,1.1054633194791723,1.202192304374242,1.0680946229199797,0.9920688928881836,1.0356138800616743,1.1893709228907343,0.9228778595562948,0.9083251185328284,0.9390824238631762,1.175681674274588,,
pmodel,apple,1.5982042481176473,1.5982042481176473,1.6091878778097168,1.6149900202537582,1.6053433396972094,1.5759991709694057,1.3964730135471393,1.352772449146876,1.449040104535016,1.3646181067462442,1.413921490279221,1.273962669804492,1.3027423744635152,1.2860381537408785,1.2731219423204236,1.2587776721247423,1.5196650027860898,1.495200194010903,1.0722124831902682,1.075682606939394,1.0861026384951398,1.069512911597741,1.1406575503892284,1.0854777798688815,1.1210064765874126,1.0620670194552386,0.959927628615586,1.074171578484509,1.0619533608607037,1.1822741329098678,1.080301363097704,1.1259941929414752,1.0263235940110906,0.7791173347734509,0.7791173347734509,0.7791173347734509,0.7791173347734509,0.7791173347734509,0.7791173347734509,0.7766451992816478,1.2441949964055945,1.0589184113383203,1.1183717002646092,1.1783964769512347,1.1281721065714287,1.1797096255858586,1.2265509913399906,1.078655320673553,1.0009244304458078,1.1253168676637997,1.1698791459783917,1.2276220030068379,1.1667839241105735,1.0716255400579513,1.12592076722028,1.0489797367407037,1.005387766860876,1.0126407645261084,0.7723709960317264,0.9715991127243779,1.2186011064255735,1.217100187976206,1.1828650390108644,1.2997434907910437,1.045999299039627,1.1079772388412046,0.9162444137490832,0.8396110971499787,0.8105208244907235,0.7560678837935438,0.9843914088233462,1.0344929440984845,1.2124759995805183,1.1523042602086244,1.1867583460857052,1.0544722975878789,1.1138043966857205,1.139473333105812,1.045643932099516,0.9091793244149872,
pmodel,apple,1.5282894093611974,1.5282894093611974,1.5240461322221326,1.5230286100367665,1.4868794059244579,1.3815102404508868,1.2775217550898268,1.2994678891731604,1.1921758102025721,1.3762454383219698,1.1589370221103796,1.3174975791324868,1.427780265619428,1.3985817060867674,1.4001548463201354,1.3623605843948483,1.4044698148590542,1.4129698886827269,1.4129698886827269,1.4129698886827269,1.3764229022281813,1.3700843946860128,1.3700843946860128,1.3700843946860128,1.3700843946860128,1.3700843946860128,1.3700843946860128,1.3798304524669875,1.3798304524669875,1.3798304524669875,1.4043346081715664,1.4458497932502534,1.5855595950909094,1.5460399649825924,1.5088356788173352,1.5451641161706349,1.4034355189697507,1.4853354888522636,1.4753149837067119,1.5128153421793904,1.437964403436368,1.3940260170613679,1.4299594767809678,1.3094843904279716,1.1215472741900572,1.3123725155937476,1.1851269428892028,1.3971677884926017,1.4114299858580663,1.3883940474026375,1.3290176746996325,1.355107888986364,1.3048995816796696,1.3635961630909097,1.4876963612886285,1.387201840158815,1.4238116330530306,1.0993547887244906,1.0779389947402596,1.205696575813343,1.0956159269655172,1.086054011222953,1.0484960757964474,1.2116310361365301,1.1859920999708624,1.1053922387715478,1.0975382896714772,1.1858654176413408,1.2199842507500271,1.268477769633031,1.0716159963817122,1.1621134395405983,1.0587416279887345,1.1498148274719169,1.0579428129118158,1.1524345037649708,0.9894531071500668,1.1289909026590077,1.0399393957556815,1.0495319072460318,
pmodel,apple,1.6338823173566022,1.6338823173566022,1.6001947926961773,1.605291946011905,1.6110003174334735,1.6144064151785718,1.6100636405535718,1.6100636405535718,1.5975941824583335,1.5798946286912223,1.356304288759,1.432776431643071,1.3941119063419345,1.5406919172629872,1.5136705314587915,1.5412055705704937,1.5586774684815188,1.5668169099092315,1.5668169099092315,1.5668169099092315,1.6207683084837703,1.5107160925956613,1.39360846767046,1.2784346773968234,1.0105520243054325,1.1953041751471092,0.450038744017733,0.29794044304145184,0.29794044304145184,0.29794044304145184,0.29794044304145184,0.2562811171323609,1.0748668712557534,1.2507622977529929,1.1175775892532465,1.0126379857283552,1.056046135969697,1.1305351949810474,1.0986385594845125,1.1692151255796306,0.9421003524839558,0.931626069509996,0.7897504674247317,1.275199338543005,1.067214861376088,1.0328164406216898,1.1794131423132783,1.1469322849176122,1.2328239723925178,1.1535624001317593,1.112671764043025,1.0214579108568378,1.1657801441181044,1.1536668541688684,1.0482204887386826,0.9602914468803416,1.0091142297379565,0.9779328630124616,1.0339501157569178,1.2667462816024706,1.1098067878820816,0.9558411407170176,0.8447663328263404,1.1452411561699969,0.938567207710623,0.950520609620874,1.140424601622137,1.2414767258119528,1.0108707261391503,1.1763459972189745,1.1222152667747272,1.0401663912300032,1.0876126512316104,0.8963303550562792,1.15668205577972,1.122905213015426,0.9348838127821696,1.1431834307888562,,,
pmodel,apple,1.523588062996622,1.523588062996622,1.4957931293926836,1.4927296453237182,1.482944102501023,1.5739474432301406,1.4460004080708186,1.4086980514729652,1.3204065099679143,1.325776450388369,1.2710206887784778,1.3872664378918893,1.3883980330180372,1.2744824160286132,1.337640179445971,1.2097959267661738,1.219092262479322,1.218453491992591,1.2013007701310388,0.9370406903917056,0.7282656300988888,0.9739193284602928,0.8534080704013209,1.1018843857897145,1.170783973558116,0.955070503812204,0.8985736991220148,1.2402081206723232,0.9650426965196508,0.9942053954024864,1.0847047603201485,1.1457167731906928,1.0388233383523997,1.07788193895641,1.0609567488229599,0.9878209333528593,1.2287699101559562,0.9624522507293626,0.988074683546518,0.9281177204532476,1.1927549604289047,1.008275682412621,1.0980942539813632,0.7203414844583071,0.7203414844583071,0.7203414844583071,0.7203414844583071,0.7203414844583071,0.7203414844583071,0.9605836182020204,1.1243756098897195,1.0538608236373737,1.0382555858059446,1.1879882602454552,1.1653965236963182,1.0683905452791982,0.9248367337780616,0.8910363867044953,0.8607467576050062,0.9753130589516732,1.016404983460606,1.1846498476256535,1.1160379520411814,1.1746574822192517,0.9411444910926479,1.1371592405289728,1.0546462118041386,0.9762329508254756,0.8024695844602828,0.8061083482246446,0.8358295412502231,1.1453516556924082,0.8164420436580287,1.0845615368393258,0.916858568963962,1.0593409399799911,0.9348355652036048,,,,
pmodel,apple,1.5767402157309238,1.5767402157309238,1.5937510462725908,1.5018361879392574,1.2541211541588684,1.2915111415996965,1.292912338486648,1.321227586862011,1.2761387572047007,1.4044285660597664,1.4473371343154142,1.3172867546012466,1.318692714923555,1.3191251694257848,1.2753982353553104,1.3008288643825259,1.1164046137576666,1.27223137186451,1.1795591944626262,1.093990249374746,1.1688119230236986,0.950252349344712,1.1647476509023114,1.2290279422202801,1.2431190680244852,1.0478642099654714,0.8757768432042814,0.8382514334101636,0.8468362425892388,1.0349045962092118,0.8274846542376935,1.058638156003788,1.1264178902010236,1.0257896561846094,0.8894189798348108,1.0103561479561691,1.0002534363489946,1.1663445520840292,1.161171279631848,1.144901287323366,1.0605246826869466,1.115986986217469,1.0718085439826837,1.0814052135452186,1.279541537346931,1.0100788210590521,1.1466046199759132,1.0939571952445422,1.1722736270961345,0.9720868841375292,0.9532993900769988,1.1561663756231422,1.091575061685937,1.1382706392141189,0.9339331171239318,0.9019938808537096,1.0850888812162258,1.2132988070067454,1.187340800092593,1.0756492108464868,1.020783645130869,1.1385773061304132,1.1531130765414273,1.0808466749438383,1.1587512164059717,1.0645722370555553,1.0709603424319667,1.1406741657823622,0.9601636278761528,0.989913705559134,0.9085136852183598,1.1049266970903315,1.0776503655823622,1.035978411656013,0.9651359023735498,1.0180728362376414,0.977844291527586,0.8765406151442308,0.849028584401321,,
pmodel,apple,1.5027804200135075,1.5027804200135075,1.5613057152697034,1.5723619835928364,1.4820360029083823,1.3925997162255777,1.3373033562176877,1.2039778758077055,1.092103124093058,1.2026479070227118,1.435350959844406,1.4524407328295088,1.4484774012270103,1.3961491523402598,1.466256982373212,1.0209931842939963,1.1359442946918217,0.8003451237027863,0.6456287105806144,0.7258223705471216,0.9353420349673204,0.980458030438792,0.9644014368592032,0.9352916494755243,1.0675144042050428,0.9087172127348484,1.0155941380868194,0.978073998305492,0.9775952799135028,0.7772516563587244,0.7356049438566326,1.1644898351409494,1.1428164965303766,1.0847107345748968,1.0114563146195996,1.0386094292541337,1.0094240362769265,1.1651182409940428,1.0627419002666905,0.908667986725029,0.7427813691732861,0.9447206985716898,1.1033873505533602,1.0674399727175603,1.0730253395644684,1.046879041099197,0.9633254087845046,1.1895736203282827,1.0529839880152956,1.2502369772923871,1.0902240816415951,1.2728731111216214,1.062623862333333,0.9084045870120991,1.1802222112845728,1.0464321382438206,1.1358442226327994,1.1254791446003385,1.0582072285793651,1.2209144647536292,1.2387960819039137,1.0833572254676174,0.976887397687032,1.1290925422851192,0.9869914539417248,1.153492438973136,0.9621066314047622,0.908562251525974,0.8704916018443709,1.1785298849870132,0.9097384887017042,0.9385515039178878,0.9398396711558444,1.0678568240594406,0.9083256428113088,1.0881902015723082,1.094575332632255,0.9465807235904996,1.014719616815619,1.1327174371942506,1.0634879767391987
pmodel,apple,1.5593632649357951,1.5593632649357951,1.5561709231740446,1.552532663787446,1.4764987058664918,1.3796229932195896,0.9851938016186748,1.034507155846352,0.9896639028737312,1.3201326290779596,1.3440989006817916,1.3894550628704398,1.3650656360007891,1.4264166216000411,1.3551835746914709,1.2432260388403191,0.9490640860354002,0.9055276768591981,0.9208856334165818,1.014837860553667,1.0774242744427447,1.2869472518634986,1.1731242340046983,1.0404022492380536,1.024776572064019,0.9762898508927106,1.201708195092746,1.1214671846324786,0.6978802057498115,0.6346190491214669,0.5755408301760935,1.270255816978013,1.1791941247399969,1.2528339029552005,1.0507841271114926,0.9872780556180826,0.9816194953241107,1.032200899213287,0.971226361958438,0.8703947929607059,0.6434053040282021,1.0630493210656955,1.0896154051471862,1.1127970470342827,0.9196771279193404,1.0206396639159414,0.9830145007163176,1.1527554278928425,1.0112669380283603,1.3021792541888115,1.0160041851358113,0.9822631440323684,1.079684834619917,0.970309637653144,1.1809400239315773,1.1732609694667646,1.023184073974189,1.0551147404080274,0.943231721281845,0.834753139297902,0.8515527476731615,0.9184418448075918,1.2412226258745114,0.9493853243470944,1.13960389416539,1.1978206258782054,1.1244618281828072,0.9011287108014929,1.0986161152319185,1.2131084131592855,0.8266658102241746,0.6793300937272382,0.64924789262274,1.2044930957116735,1.0987358215266094,1.335657137775522,1.1443546373478708,1.1627858048795652,1.056483328119652,,
pmodel,apple,1.5006293724932358,1.5006293724932358,1.5053455078326023,1.5012095319992689,1.4929788503289898,1.4929788503289898,1.4963028896345456,1.5028375720687135,1.4176495827166915,1.316606416575366,1.092729147210774,1.1946491356262918,1.3197100534415585,1.4404344783114298,1.4760399354154667,1.2901595471311729,1.2564430755044222,1.0693565712901476,1.337542203626263,0.9171194724713216,0.7631330878347451,0.9249918204502612,0.9311616327550032,1.0797013303931382,1.081429005867769,1.2164002307113653,1.0282712651143666,1.0991985528108676,1.031528587421565,1.225935750538012,0.8740079248877941,0.7232570552082136,0.7678425027712045,1.0562594649554944,1.0564309306050583,1.053075995737753,1.1397466690303033,1.1358050066114649,1.065241106178862,1.0326275777199525,1.2449303312099924,1.2074980097732233,1.1531277766084806,1.2430477935412956,1.1332825121072752,1.0796251447642358,1.1562869012759385,1.0343907013721276,1.1087238815679321,1.019028494129305,0.8816336396120197,1.2129164565698205,1.3930930336667968,1.0410613357438183,1.0063816001430157,1.0180339550409032,1.1325503352803905,1.1389400322902237,0.9030032709457926,0.9480074437776062,0.938485128511752,1.0624011622509544,0.8335837767942711,1.0842760005318115,0.9985767416054886,1.1008526117730906,1.0809586434669916,1.0827171918312843,0.9524117996086178,1.1197021561774911,1.2953264334031491,0.8872212527220046,0.9328112418588368,0.9328112418588368,1.042692531225022,0.9913862963762626,1.05694063737781,1.1280215066831727,1.1294832934141898,1.0727548698605769,
pmodel,microsoft,1.5387781307647064,1.5387781307647064,1.3322088495463578,1.1142338283064521,1.2427197696330232,1.1242478389881985,1.5567582984407262,1.5191098400046998,1.3872323867351306,1.309659492780206,1.3708634751976283,1.3539890895353537,1.3196383316519928,1.375301587848281,1.3041248423599487,1.409867235548066,1.233548552320209,1.3235417032348904,1.192831954863227,1.389289997420167,1.2927574502062482,1.2154362493680455,1.2111131147435965,1.281026110584203,1.4228118083849384,1.118009591097029,1.0486289025568536,1.1584042936889731,1.1176920264284569,1.3908229961784864,1.3282344849880676,1.3563894782923278,1.145997437718464,1.169412191387338,1.215371865420563,1.188080068154486,1.053554407994973,1.0792540847011305,1.079837229111592,1.06421169285872,1.3158933717121082,1.224080583144413,1.2277410720473023,1.037498929209241,1.1121283124433765,1.1359714307873618,1.2078256325335457,1.333656209064217,1.1652553816548892,1.1666788132583528,1.1812819577179487,1.3514236437343787,1.2002688699514683,1.2954770843533217,1.1670515861580042,1.0997719225746576,1.1927886763611109,1.0605368473865997,1.2008436003814649,1.1882398516941164,1.2159392350914655,1.0751666466925252,0.9718805475858472,1.2109888504662003,1.0250580495410944,1.1022903874531298,1.1162067732141634,1.0930429381531461,1.17138430932377,1.0600129251020922,1.2509660755590688,1.1574940000103484,1.2475886710385584,1.0290386964824716,1.2304851660771408,1.104453140154321,1.1884420744118134,1.2595564512354311,1.2641752252985854,1.226965558414863,
