,time[ms],time_0,csv_load_0,time_1,csv_load_1
3086,3000,3000,0.6666666666666666,2800.0,
3087,3100,3100,0.55,2900.0,
3088,3200,3200,0.6551724137931034,3000.0,0.8888888888888888
3089,3300,3300,0.3392857142857143,3100.0,
3090,3400,3400,0.5641025641025641,3200.0,
3091,3500,3500,0.6666666666666666,3300.0,0.8125
3092,3600,3600,0.6911764705882353,3400.0,0.8181818181818182
3093,3700,3700,0.6407766990291263,3500.0,0.7692307692307693
3094,3800,3800,0.6575342465753424,3600.0,
3095,3900,3900,0.6827586206896552,3700.0,
3096,4000,4000,0.6503496503496503,3800.0,0.875
3097,4100,4100,0.6028368794326241,3900.0,
3098,4200,4200,0.6242424242424243,4000.0,
3099,4300,4300,0.562874251497006,4100.0,
3100,4400,4400,0.5263157894736842,4200.0,
3101,4500,4500,0.7857142857142857,4300.0,0.9090909090909092
3102,4600,4600,0.627906976744186,4400.0,0.8
3103,4700,4700,0.5816993464052288,4500.0,0.8461538461538461
3104,4800,4800,0.6285714285714286,4600.0,0.75
3105,4900,4900,0.6540540540540539,4700.0,0.8333333333333334
3106,5000,5000,0.6642857142857143,4800.0,
3107,5100,5100,0.672,4900.0,
3108,5200,5200,0.61,5000.0,0.8
3109,5300,5300,0.6201550387596899,5100.0,0.8888888888888888
3110,5400,5400,0.6131386861313869,5200.0,0.8571428571428571
3111,5500,5500,0.6293706293706294,5300.0,0.8181818181818182
3112,5600,5600,0.6132596685082873,5400.0,
3113,5700,5700,0.632183908045977,5500.0,
3114,5800,5800,0.5782312925170068,5600.0,0.8235294117647058
3115,5900,5900,0.5986842105263158,5700.0,0.8
3116,6000,6000,0.5879120879120879,5800.0,0.8888888888888888
3117,6100,6100,0.6554054054054054,5900.0,
3118,6200,6200,0.6643835616438356,6000.0,
3119,6300,6300,0.5912408759124088,6100.0,0.75
3120,6400,6400,0.4527363184079602,6200.0,0.8571428571428571
3121,6500,6500,0.6382978723404256,6300.0,0.9
3122,6600,6600,0.6629213483146067,6400.0,0.7272727272727273
3123,6700,6700,0.6082474226804123,6500.0,0.9166666666666666
3124,6800,6800,0.6557377049180327,6600.0,0.6363636363636364
3125,6900,6900,0.6209150326797386,6700.0,0.9090909090909092
3126,7000,7000,0.6491228070175439,6800.0,
3127,7100,7100,0.6455026455026455,6900.0,
3128,7200,7200,0.6511627906976745,7000.0,0.42105263157894735
3129,7300,7300,0.6405228758169934,7100.0,
3130,7400,7400,0.6766169154228856,7200.0,
3131,7500,7500,0.7076923076923077,7300.0,0.7272727272727273
3132,7600,7600,0.581081081081081,7400.0,0.8181818181818182
3133,7700,7700,0.6391752577319587,7500.0,0.875
3134,7800,7800,0.6212121212121212,7600.0,0.9090909090909092
3135,7900,7900,0.6384615384615384,7700.0,0.9090909090909092
3136,8000,8000,0.6492537313432836,7800.0,0.7692307692307693
3137,0,0,,7900.0,
3138,100,100,0.9333333333333332,8000.0,
3139,200,200,0.8769230769230769,8100.0,0.6
3140,300,300,0.8554913294797688,0.0,
3141,400,400,0.8235294117647058,100.0,
3142,500,500,0.8242424242424242,200.0,
3143,600,600,,300.0,
3144,700,700,,400.0,
3145,800,800,0.7897435897435897,500.0,0.9166666666666666
3146,900,900,0.83125,600.0,0.9166666666666666
3147,1000,1000,0.8895348837209303,700.0,
3148,1100,1100,0.8727272727272727,800.0,
3149,1200,1200,0.9221556886227544,900.0,0.9230769230769232
3150,1300,1300,0.9005847953216374,1000.0,0.9333333333333332
3151,1400,1400,0.8719512195121951,1100.0,
3152,1500,1500,0.8475609756097561,1200.0,
3153,1600,1600,0.8363636363636363,1300.0,0.8333333333333334
3154,1700,1700,0.9107142857142856,1400.0,
3155,1800,1800,0.7659574468085106,1500.0,
3156,1900,1900,0.9036144578313252,1600.0,0.8235294117647058
3157,2000,2000,0.7751937984496124,1700.0,0.7777777777777778
3158,2100,2100,0.8622754491017964,1800.0,
3159,2200,2200,0.752,1900.0,
3160,2300,2300,0.6649214659685864,2000.0,0.8947368421052632
3161,2400,2400,0.6641791044776121,2100.0,0.8888888888888888
3162,2500,2500,0.5973154362416108,2200.0,
3163,2600,2600,0.6413793103448275,2300.0,
3164,2700,2700,0.8695652173913043,2400.0,0.7857142857142857
3165,2800,2800,0.8888888888888888,2500.0,
3166,2900,2900,0.4245283018867925,2600.0,
3167,3000,3000,0.6730769230769231,2700.0,1.0
3168,3100,3100,0.6474358974358975,2800.0,0.8333333333333334
3169,3200,3200,0.6301369863013698,2900.0,0.5833333333333334
3170,3300,3300,0.654320987654321,3000.0,0.8181818181818182
3171,3400,3400,0.6375838926174496,3100.0,0.6666666666666666
3172,3500,3500,0.6310160427807486,3200.0,0.9090909090909092
3173,3600,3600,0.6408450704225352,3300.0,0.6363636363636364
3174,3700,3700,0.6967741935483871,3400.0,
3175,3800,3800,0.6748466257668712,3500.0,
3176,3900,3900,0.4705882352941176,3600.0,0.5333333333333333
3177,4000,4000,0.5786163522012578,3700.0,
3178,4100,4100,0.6346153846153846,3800.0,
3179,4200,4200,0.622093023255814,3900.0,0.8571428571428571
3180,4300,4300,0.6482758620689655,4000.0,0.6363636363636364
3181,4400,4400,0.6391752577319587,4100.0,0.8
3182,4500,4500,0.6524390243902439,4200.0,0.7272727272727273
3183,4600,4600,0.6642335766423357,4300.0,0.8333333333333334
3184,4700,4700,0.6737588652482269,4400.0,
3185,4800,4800,0.6390243902439025,4500.0,
3186,4900,4900,0.6176470588235294,4600.0,0.7857142857142857
3187,5000,5000,0.6907894736842105,4700.0,0.75
3188,5100,5100,0.6130952380952381,4800.0,
3189,5200,5200,0.6642857142857143,4900.0,
3190,5300,5300,0.6216216216216216,5000.0,0.7692307692307693
3191,5400,5400,0.5669291338582677,5100.0,0.8
3192,5500,5500,0.631578947368421,5200.0,0.7272727272727273
3193,5600,5600,0.627906976744186,5300.0,0.9090909090909092
3194,5700,5700,0.6585365853658537,5400.0,0.7272727272727273
3195,5800,5800,0.7409326424870466,5500.0,0.8
3196,5900,5900,0.5567567567567567,5600.0,0.7
3197,6000,6000,0.5076923076923077,5700.0,0.8181818181818182
3198,6100,6100,0.6588235294117647,5800.0,0.8888888888888888
3199,6200,6200,0.6708860759493671,5900.0,0.9166666666666666
3200,6300,6300,0.6405228758169934,6000.0,
3201,6400,6400,0.6392405063291139,6100.0,
3202,6500,6500,0.6170212765957447,6200.0,0.9
3203,6600,6600,0.6774193548387096,6300.0,0.8
3204,6700,6700,0.6291390728476821,6400.0,0.8
3205,6800,6800,0.6804733727810651,6500.0,0.7777777777777778
3206,6900,6900,0.6521739130434783,6600.0,0.6875
3207,7000,7000,0.6363636363636364,6700.0,
3208,7100,7100,0.5357142857142857,6800.0,
3209,7200,7200,0.6089743589743589,6900.0,0.8333333333333334
3210,7300,7300,0.6363636363636364,7000.0,0.9090909090909092
3211,7400,7400,0.6476190476190476,7100.0,0.75
3212,7500,7500,0.6338028169014085,7200.0,0.8
3213,7600,7600,0.5737704918032787,7300.0,0.7777777777777778
3214,7700,7700,0.6445783132530121,7400.0,0.8571428571428571
3215,7800,7800,0.7115384615384616,7500.0,
3216,7900,7900,0.6013986013986014,7600.0,
3217,8000,8000,0.6163522012578616,7700.0,
3218,8100,8100,0.4271844660194175,7800.0,0.6530612244897959
3219,0,0,,0.0,
3220,100,100,0.9344262295081968,100.0,0.9285714285714286
3221,200,200,0.8412698412698413,200.0,
3222,300,300,0.75,300.0,
3223,400,400,0.7684210526315789,400.0,0.75
3224,500,500,0.9333333333333332,500.0,0.9230769230769232
3225,600,600,0.8518518518518519,600.0,0.9
3226,700,700,0.8472222222222222,700.0,
3227,800,800,0.9293478260869564,800.0,
3228,900,900,0.8950617283950617,900.0,
3229,1000,1000,0.8166666666666667,1000.0,
3230,1100,1100,0.7475728155339806,1100.0,
3231,1200,1200,0.92,1200.0,
3232,1300,1300,0.8227848101265823,1300.0,
3233,1400,1400,0.8142857142857143,1400.0,
3234,1500,1500,0.7837837837837838,1500.0,
3235,1600,1600,0.8,1600.0,
3236,1700,1700,0.8370786516853933,1700.0,
3237,1800,1800,0.9212598425196852,1800.0,
3238,1900,1900,0.8369565217391305,1900.0,
3239,2000,2000,0.8426966292134831,2000.0,
3240,2100,2100,0.5729166666666666,2100.0,
3241,2200,2200,0.7567567567567568,2200.0,
3242,2300,2300,0.6363636363636364,2300.0,
3243,2400,2400,0.5859872611464968,2400.0,
3244,2500,2500,0.6052631578947368,2500.0,
3245,2600,2600,0.65625,2600.0,
3246,2700,2700,0.9238578680203046,2700.0,
3247,2800,2800,0.6871165644171779,2800.0,1.0
3248,2900,2900,0.6785714285714286,2900.0,0.9
3249,3000,3000,0.7091836734693877,3000.0,0.7777777777777778
3250,3100,3100,0.7777777777777778,3100.0,0.875
3251,3200,3200,,3200.0,0.75
3252,3300,3300,,3300.0,0.7692307692307693
3253,3400,3400,0.5897435897435898,3400.0,0.7857142857142857
3254,3500,3500,0.6083916083916084,3500.0,0.875
3255,3600,3600,0.6238532110091743,3600.0,0.7777777777777778
3256,3700,3700,0.6793893129770993,3700.0,0.8181818181818182
3257,3800,3800,0.6111111111111112,3800.0,0.6363636363636364
3258,3900,3900,0.6526315789473685,3900.0,1.0
3259,4000,4000,0.5985915492957746,4000.0,0.6923076923076923
3260,4100,4100,0.5983606557377049,4100.0,
3261,4200,4200,0.6,4200.0,
3262,4300,4300,0.3728813559322034,4300.0,0.7
3263,4400,4400,0.5523255813953488,4400.0,0.75
3264,4500,4500,0.6567164179104478,4500.0,0.8
3265,4600,4600,0.6511627906976745,4600.0,0.9
3266,4700,4700,0.5845070422535211,4700.0,0.7272727272727273
3267,4800,4800,0.6410256410256411,4800.0,0.9
3268,4900,4900,0.6174863387978142,4900.0,0.8181818181818182
3269,5000,5000,0.674074074074074,5000.0,0.8333333333333334
3270,5100,5100,0.6666666666666666,5100.0,
3271,5200,5200,0.6648044692737429,5200.0,
3272,5300,5300,0.6375838926174496,5300.0,0.9230769230769232
3273,5400,5400,0.6153846153846154,5400.0,0.6666666666666666
3274,5500,5500,0.6055555555555555,5500.0,0.8333333333333334
3275,5600,5600,0.6686046511627907,5600.0,0.625
3276,5700,5700,0.6349206349206349,5700.0,
3277,5800,5800,0.6259541984732825,5800.0,
3278,5900,5900,0.6705202312138728,5900.0,
3279,6000,6000,0.6713286713286714,6000.0,
3280,6100,6100,0.6524822695035462,6100.0,
3281,6200,6200,0.6451612903225806,6200.0,
3282,6300,6300,0.6016260162601627,6300.0,
3283,6400,6400,0.4951456310679612,6400.0,0.7857142857142857
3284,6500,6500,0.6530612244897959,6500.0,0.875
3285,6600,6600,0.581081081081081,6600.0,0.8181818181818182
3286,6700,6700,0.6496350364963503,6700.0,0.9
3287,6800,6800,0.6444444444444445,6800.0,0.8
3288,6900,6900,0.6388888888888888,6900.0,0.8181818181818182
3289,7000,7000,0.6987179487179487,7000.0,0.8
3290,7100,7100,0.6379310344827587,7100.0,
3291,7200,7200,0.644927536231884,7200.0,
3292,7300,7300,0.6346153846153846,7300.0,0.9090909090909092
3293,7400,7400,0.3821138211382114,7400.0,0.6
3294,7500,7500,0.5905511811023622,7500.0,
3295,7600,7600,0.6305732484076433,7600.0,
3296,7700,7700,0.532051282051282,7700.0,0.7692307692307693
3297,7800,7800,0.5989304812834224,7800.0,0.875
3298,7900,7900,0.7333333333333333,7900.0,0.8461538461538461
3299,8000,8000,0.6474820143884892,8000.0,0.6923076923076923
3300,0,0,,0.0,
3301,100,100,0.9444444444444444,100.0,
3302,200,200,0.8807947019867549,200.0,
3303,300,300,0.7674418604651163,300.0,0.5
3304,400,400,0.7397260273972602,400.0,0.7777777777777778
3305,500,500,0.8604651162790697,500.0,0.8333333333333334
3306,600,600,,600.0,
3307,700,700,,700.0,
3308,800,800,0.8417721518987342,800.0,0.9285714285714286
3309,900,900,0.9636363636363636,900.0,
3310,1000,1000,0.8653846153846154,1000.0,
3311,1100,1100,0.8650306748466258,1100.0,0.6666666666666666
3312,1200,1200,0.9119496855345912,1200.0,
3313,1300,1300,0.8954248366013072,1300.0,
3314,1400,1400,0.7573964497041421,1400.0,0.7
3315,1500,1500,0.6823529411764706,1500.0,0.8333333333333334
3316,1600,1600,0.8145161290322581,1600.0,0.7857142857142857
3317,1700,1700,0.7317073170731707,1700.0,
3318,1800,1800,,1800.0,
3319,1900,1900,,1900.0,0.9285714285714286
3320,2000,2000,0.7616279069767442,2000.0,0.8571428571428571
3321,2100,2100,0.7833333333333333,2100.0,
3322,2200,2200,0.9411764705882352,2200.0,
3323,2300,2300,0.8231707317073171,2300.0,0.9230769230769232
3324,2400,2400,0.8097826086956522,2400.0,
3325,2500,2500,0.725,2500.0,
3326,2600,2600,0.7375886524822695,2600.0,0.7272727272727273
3327,2700,2700,0.6892655367231638,2700.0,
3328,2800,2800,,2800.0,
3329,2900,2900,,2900.0,0.9333333333333332
3330,3000,3000,0.7840909090909091,3000.0,0.75
3331,3100,3100,0.7209302325581395,3100.0,0.9
3332,3200,3200,0.6307692307692307,3200.0,0.8
3333,3300,3300,0.6578947368421053,3300.0,
3334,3400,3400,0.5967741935483871,3400.0,
3335,3500,3500,0.6351351351353145,3500.0,0.4736842105263158
3336,3600,3600,0.6476510067112373,3600.0,
3337,3700,3700,0.6333333333333333,3700.0,
3338,3800,3800,0.6,3800.0,0.8333333333333334
3339,3900,3900,0.582089552238806,3900.0,0.75
3340,4000,4000,0.6482213438735178,4000.0,0.9166666666666666
3341,4100,4100,0.6577181208053692,4100.0,0.7857142857142857
3342,4200,4200,0.6521739130434783,4200.0,0.9
3343,4300,4300,0.689922480620155,4300.0,
3344,4400,4400,0.7741935483870968,4400.0,
3345,4500,4500,0.6633165829145728,4500.0,
3346,4600,4600,0.7,4600.0,
3347,4700,4700,0.6428571428571429,4700.0,0.7272727272727273
3348,4800,4800,0.6546391752577321,4800.0,0.8333333333333334
3349,4900,4900,0.6954022988505747,4900.0,0.75
3350,5000,5000,0.6226415094339622,5000.0,0.7272727272727273
3351,5100,5100,0.6592592592592592,5100.0,0.8
3352,5200,5200,0.6242038216560509,5200.0,0.875
3353,5300,5300,0.6099290780141844,5300.0,0.7857142857142857
3354,5400,5400,0.64375,5400.0,0.6666666666666666
3355,5500,5500,0.5561797752808989,5500.0,0.8461538461538461
3356,5600,5600,0.6222222222222222,5600.0,0.7777777777777778
3357,5700,5700,0.6493506493506493,5700.0,0.7
3358,5800,5800,0.5826771653543307,5800.0,0.875
3359,5900,5900,0.6913580246913579,5900.0,
3360,6000,6000,0.5504587155963303,6000.0,
3361,6100,6100,0.7131782945736435,6100.0,0.8666666666666667
3362,6200,6200,0.6020408163265306,6200.0,0.8
3363,6300,6300,0.6611570247933884,6300.0,0.75
3364,6400,6400,0.6148148148148148,6400.0,
3365,6500,6500,0.6209150326797386,6500.0,
3366,6600,6600,0.6287425149700598,6600.0,0.5714285714285714
3367,6700,6700,0.6273291925465838,6700.0,0.6666666666666666
3368,6800,6800,0.5147058823529411,6800.0,0.9166666666666666
3369,6900,6900,0.7115384615384616,6900.0,0.7272727272727273
3370,7000,7000,0.6415094339622641,7000.0,0.8181818181818182
3371,7100,7100,0.5494505494505495,7100.0,
3372,7200,7200,0.7132867132867133,7200.0,
3373,7300,7300,0.6615384615384615,7300.0,0.7647058823529411
3374,7400,7400,0.6428571428571429,7400.0,0.8333333333333334
3375,7500,7500,0.6058394160583942,7500.0,
3376,7600,7600,0.6402116402116402,7600.0,
3377,7700,7700,0.6266666666666667,7700.0,0.6666666666666666
3378,7800,7800,0.6546762589928058,7800.0,0.9166666666666666
3379,7900,7900,0.7278106508875741,7900.0,0.8
3380,8000,8000,0.6557377049180327,8000.0,0.8333333333333334
3381,8100,8100,0.4303797468354431,0.0,
3382,0,0,,100.0,
3383,100,100,0.9411764705882352,200.0,
3384,200,200,0.935064935064935,300.0,0.8461538461538461
3385,300,300,0.8071065989847716,400.0,0.5
3386,400,400,,500.0,
3387,500,500,,600.0,
3388,600,600,0.8387096774193549,700.0,0.9166666666666666
3389,700,700,0.4895104895104895,800.0,0.9166666666666666
3390,800,800,0.5813953488372093,900.0,0.8461538461538461
3391,900,900,0.6739130434782609,1000.0,0.9
3392,1000,1000,0.7752808988764045,1100.0,
3393,1100,1100,0.8255813953488372,1200.0,
3394,1200,1200,0.8698224852071006,1300.0,0.9230769230769232
3395,1300,1300,0.9617834394904459,1400.0,
3396,1400,1400,0.9805825242718448,1500.0,
3397,1500,1500,0.9682539682539684,1600.0,0.5714285714285714
3398,1600,1600,0.9137931034482759,1700.0,0.8461538461538461
3399,1700,1700,0.8712121212121212,1800.0,
3400,1800,1800,0.7010309278350515,1900.0,
3401,1900,1900,0.8201438848920863,2000.0,0.8181818181818182
3402,2000,2000,0.7737226277372263,2100.0,0.8
3403,2100,2100,0.7185628742514971,2200.0,0.8461538461538461
3404,2200,2200,0.7619047619047619,2300.0,0.7777777777777778
3405,2300,2300,0.7016129032258065,2400.0,
3406,2400,2400,0.702020202020202,2500.0,
3407,2500,2500,0.8734177215189873,2600.0,0.6363636363636364
3408,2600,2600,0.9106145251396648,2700.0,0.8888888888888888
3409,2700,2700,0.902439024390244,2800.0,
3410,2800,2800,0.8367346938775511,2900.0,
3411,2900,2900,0.5283018867924528,3000.0,0.7857142857142857
3412,3000,3000,0.8258064516129032,3100.0,0.7692307692307693
3413,3100,3100,0.8618784530386742,3200.0,0.6363636363636364
3414,3200,3200,0.9625,3300.0,0.7777777777777778
3415,3300,3300,0.6878980891719745,3400.0,0.75
3416,3400,3400,0.7135135135135136,3500.0,
3417,3500,3500,0.6379310344827587,3600.0,
3418,3600,3600,0.6209150326797386,3700.0,0.55
3419,3700,3700,0.6551724137931034,3800.0,
3420,3800,3800,,3900.0,
3421,3900,3900,,4000.0,0.7272727272727273
3422,4000,4000,0.44805194805194803,4100.0,0.8181818181818182
3423,4100,4100,0.6557377049180327,4200.0,0.9
3424,4200,4200,0.6573426573426573,4300.0,0.75
3425,4300,4300,0.6440677966101694,4400.0,0.6666666666666666
3426,4400,4400,0.6934306569343066,4500.0,0.9285714285714286
3427,4500,4500,0.6931216931216931,4600.0,
3428,4600,4600,0.6835443037974683,4700.0,
3429,4700,4700,0.6283783783783784,4800.0,0.6756756756756757
3430,4800,4800,0.6420454545454546,4900.0,0.76
3431,4900,4900,0.6379310344827587,5000.0,
3432,5000,5000,0.6111111111111112,5100.0,
3433,5100,5100,0.6388888888888888,5200.0,0.9230769230769232
3434,5200,5200,0.5988023952095808,5300.0,0.7272727272727273
3435,5300,5300,0.6545454545454545,5400.0,0.9166666666666666
3436,5400,5400,0.7466666666666667,5500.0,
3437,5500,5500,0.7051282051282052,5600.0,
3438,5600,5600,0.673202614379085,5700.0,0.75
3439,5700,5700,0.6439790575916229,5800.0,0.75
3440,5800,5800,0.6594202898550725,5900.0,0.8181818181818182
3441,5900,5900,0.6052631578947368,6000.0,0.8181818181818182
3442,6000,6000,0.5752688172043011,6100.0,0.8
3443,6100,6100,0.5933333333333334,6200.0,0.8888888888888888
3444,6200,6200,0.5818181818181818,6300.0,0.7777777777777778
3445,6300,6300,0.5560538116591929,6400.0,0.8
3446,6400,6400,0.6775956284153005,6500.0,0.8571428571428571
3447,6500,6500,0.6349206349206349,6600.0,1.0
3448,6600,6600,0.6964285714285714,6700.0,
3449,6700,6700,0.6940298507462687,6800.0,
3450,6800,6800,0.6174496644295302,6900.0,0.75
3451,6900,6900,0.6423357664233577,7000.0,0.7777777777777778
3452,7000,7000,0.5925925925925926,7100.0,0.8333333333333334
3453,7100,7100,0.3428571428571429,7200.0,0.75
3454,7200,7200,0.5860215053763441,7300.0,
3455,7300,7300,0.6323529411764706,7400.0,
3456,7400,7400,0.7605633802816901,7500.0,0.9230769230769232
3457,7500,7500,0.6979865771812079,7600.0,
3458,7600,7600,0.5957446808510638,7700.0,
3459,7700,7700,0.6416666666865649,7800.0,0.5454545454545454
3460,7800,7800,0.6422764227447962,7900.0,
3461,7900,7900,0.61875,8000.0,
3462,8000,8000,0.6118421052631579,8100.0,0.9166666666666666
3463,0,0,,0.0,
3464,100,100,0.9333333333333332,100.0,0.8333333333333334
3465,200,200,0.9364161849710982,200.0,
3466,300,300,0.7786885245901639,300.0,
3467,400,400,0.7716049382716049,400.0,
3468,500,500,0.7777777777777778,500.0,
3469,600,600,0.9166666666666666,600.0,
3470,700,700,0.8911564625850341,700.0,
3471,800,800,0.8859060402684564,800.0,1.0
3472,900,900,0.8691588785046729,900.0,0.7692307692307693
3473,1000,1000,0.7784431137724551,1000.0,
3474,1100,1100,0.8867924528301887,1100.0,
3475,1200,1200,0.9019607843137256,1200.0,0.9444444444444444
3476,1300,1300,0.9234972677595628,1300.0,1.0
3477,1400,1400,0.8238341968911918,1400.0,0.75
3478,1500,1500,0.6973684210526315,1500.0,
3479,1600,1600,0.7564102564102564,1600.0,
3480,1700,1700,0.6938775510204082,1700.0,0.8181818181818182
3481,1800,1800,0.6433566433566433,1800.0,0.8888888888888888
3482,1900,1900,0.8505747126436781,1900.0,0.9
3483,2000,2000,0.8263473053892215,2000.0,
3484,2100,2100,0.7368421052631579,2100.0,
3485,2200,2200,0.8354430379746836,2200.0,
3486,2300,2300,0.7727272727272727,2300.0,
3487,2400,2400,0.7457627118644068,2400.0,0.9090909090909092
3488,2500,2500,,2500.0,0.8
3489,2600,2600,,2600.0,0.8181818181818182
3490,2700,2700,,2700.0,0.9375
3491,2800,2800,,2800.0,
3492,2900,2900,,2900.0,
3493,3000,3000,0.2577092511013216,3000.0,0.9166666666666666
3494,3100,3100,0.6115107913669064,3100.0,0.8571428571428571
3495,3200,3200,0.6577540106951871,3200.0,
3496,3300,3300,0.7021276595744681,3300.0,
3497,3400,3400,0.6709677419354839,3400.0,0.7777777777777778
3498,3500,3500,0.659217877094972,3500.0,1.0
3499,3600,3600,0.6229508196721312,3600.0,0.8333333333333334
3500,3700,3700,0.6192893401015228,3700.0,
3501,3800,3800,0.6363636363636364,3800.0,
3502,3900,3900,0.559322033898305,3900.0,0.8333333333333334
3503,4000,4000,0.5666666666666667,4000.0,0.7777777777777778
3504,4100,4100,0.3363636363636364,4100.0,0.9333333333333332
3505,4200,4200,0.7328767123287672,4200.0,0.8
3506,4300,4300,0.5472972972972973,4300.0,0.8
3507,4400,4400,0.6405228758169934,4400.0,0.8888888888888888
3508,4500,4500,0.6844660194174758,4500.0,0.9
3509,4600,4600,0.6804733727810651,4600.0,
3510,4700,4700,0.6190476190476191,4700.0,
3511,4800,4800,0.6222222222222222,4800.0,0.8181818181818182
3512,4900,4900,0.6524064171122995,4900.0,0.8461538461538461
3513,5000,5000,0.6756756756756757,5000.0,0.8888888888888888
3514,5100,5100,0.6644295302013423,5100.0,0.9
3515,5200,5200,0.7304964539007093,5200.0,0.8888888888888888
3516,5300,5300,0.6229508196721312,5300.0,0.8461538461538461
3517,5400,5400,0.5862068965517241,5400.0,0.7857142857142857
3518,5500,5500,0.6358974358974359,5500.0,0.8
3519,5600,5600,0.6559139784946236,5600.0,0.9090909090909092
3520,5700,5700,0.588957055214724,5700.0,
3521,5800,5800,0.65625,5800.0,
3522,5900,5900,0.6038961038961039,5900.0,0.75
3523,6000,6000,0.6693548387096774,6000.0,0.6923076923076923
3524,6100,6100,0.5631067961165048,6100.0,0.9230769230769232
3525,6200,6200,0.6549295774647887,6200.0,
3526,6300,6300,0.6734693877551021,6300.0,
3527,6400,6400,0.6216216216216216,6400.0,0.75
3528,6500,6500,0.6153846153846154,6500.0,0.7
3529,6600,6600,0.5987654320987654,6600.0,0.75
3530,6700,6700,0.6381578947368421,6700.0,0.8461538461538461
3531,6800,6800,0.6013071895424836,6800.0,0.8333333333333334
3532,6900,6900,0.5850340136054422,6900.0,0.9
3533,7000,7000,0.6078431372549019,7000.0,
3534,7100,7100,0.5460992907801419,7100.0,
3535,7200,7200,0.4492753623188406,7200.0,0.8888888888888888
3536,7300,7300,0.7124183006535948,7300.0,0.8333333333333334
3537,7400,7400,0.6551724137931034,7400.0,0.5555555555555556
3538,7500,7500,0.6611111111111111,7500.0,
3539,7600,7600,0.6748466257668712,7600.0,
3540,7700,7700,0.6351351351351351,7700.0,0.9090909090909092
3541,7800,7800,0.6323529411764706,7800.0,0.8461538461538461
3542,7900,7900,0.5844155844155844,7900.0,0.8181818181818182
3543,8000,8000,0.6538461538461539,0.0,
3544,0,0,,100.0,
3545,100,100,,200.0,
3546,200,200,,300.0,0.6923076923076923
3547,300,300,0.7598039215686274,400.0,0.7142857142857143
3548,400,400,0.8222222222222222,500.0,0.9230769230769232
3549,500,500,0.7333333333333333,600.0,
3550,600,600,0.9270072992700732,700.0,
3551,700,700,0.8235294117647058,800.0,0.8461538461538461
3552,800,800,0.8244680851063829,900.0,
3553,900,900,0.7628205128205128,1000.0,
3554,1000,1000,0.8,1100.0,0.8571428571428571
3555,1100,1100,0.7341772151898734,1200.0,
3556,1200,1200,0.7849462365591398,1300.0,
3557,1300,1300,0.5353535353535354,1400.0,0.875
3558,1400,1400,0.7083333333333334,1500.0,0.8461538461538461
3559,1500,1500,0.6778523489932886,1600.0,0.6923076923076923
3560,1600,1600,0.7404580152671756,1700.0,
3561,1700,1700,0.9030612244897959,1800.0,
3562,1800,1800,0.8415841584158416,1900.0,0.8333333333333334
3563,1900,1900,0.7844311377245509,2000.0,0.9090909090909092
3564,2000,2000,0.8099173553719008,2100.0,0.8888888888888888
3565,2100,2100,0.8114285714285714,2200.0,0.7142857142857143
3566,2200,2200,0.7286821705426356,2300.0,0.6363636363636364
3567,2300,2300,0.8157894736842105,2400.0,0.6666666666666666
3568,2400,2400,0.7054263565891473,2500.0,1.0
3569,2500,2500,0.7761194029850746,2600.0,0.7272727272727273
3570,2600,2600,0.6875,2700.0,0.75
3571,2700,2700,0.9147727272727272,2800.0,
3572,2800,2800,0.7650273224043715,2900.0,
3573,2900,2900,0.6105769230769231,3000.0,0.8181818181818182
3574,3000,3000,0.6482758620689655,3100.0,0.8571428571428571
3575,3100,3100,0.6585365853658537,3200.0,
3576,3200,3200,0.8469387755102041,3300.0,
3577,3300,3300,0.8778625954198473,3400.0,0.65
3578,3400,3400,0.631578947368421,3500.0,0.7
3579,3500,3500,0.3153153153153153,3600.0,
3580,3600,3600,0.6838709677419355,3700.0,
3581,3700,3700,0.6787878787878788,3800.0,0.7142857142857143
3582,3800,3800,0.620253164556962,3900.0,0.9090909090909092
3583,3900,3900,0.6518987341772152,4000.0,0.8
3584,4000,4000,0.6,4100.0,0.8333333333333334
3585,4100,4100,0.631578947368421,4200.0,
3586,4200,4200,0.6346153846153846,4300.0,
3587,4300,4300,0.6495726495726496,4400.0,
3588,4400,4400,0.6491228070175439,4500.0,0.5454545454545454
3589,4500,4500,0.3805970149253731,4600.0,0.875
3590,4600,4600,0.6688311688311688,4700.0,0.9
3591,4700,4700,0.6328125,4800.0,0.75
3592,4800,4800,0.5192307692307693,4900.0,0.7
3593,4900,4900,0.6352941176470588,5000.0,0.9166666666666666
3594,5000,5000,0.6344086021505376,5100.0,
3595,5100,5100,0.5930232558139535,5200.0,
3596,5200,5200,0.6458333333333334,5300.0,0.8181818181818182
3597,5300,5300,0.6549295774647887,5400.0,0.7
3598,5400,5400,0.6418439716477015,5500.0,0.7272727272727273
3599,5500,5500,0.6241134751613004,5600.0,0.8
3600,5600,5600,0.6942675159235668,5700.0,0.7692307692307693
3601,5700,5700,0.6028368794326241,5800.0,0.9
3602,5800,5800,0.62,5900.0,0.8333333333333334
3603,5900,5900,0.6620689655172414,6000.0,0.9090909090909092
3604,6000,6000,0.6545454545454545,6100.0,0.9090909090909092
3605,6100,6100,0.5773809523809523,6200.0,
3606,6200,6200,0.6435643564356436,6300.0,
3607,6300,6300,0.6582278481012658,6400.0,0.8461538461538461
